Case_no,Joint,Composition_Method,Pipe_OD,Pipe_WT,Yield_Strength,Tensile_Strength,C,Mn,S
207,JT-10,LIBS_XRF,4.5,0.156,55774.44452175966,66216.84524123232,0.14136536220677054,1.0207796443891244,0.019724163414234143
208,JT-10,LIBS_XRF,4.5,0.156,47640.670104016244,67881.90439188521,0.10004138901594956,1.0112778685194175,0.00814667938105132
209,JT-10,LIBS_XRF,4.5,0.156,51821.199204670214,63965.6743546125,0.11390475028669607,1.0173494578122717,0.007717202761325059
210,JT-10,LIBS_XRF,4.5,0.156,53253.53124306618,67382.67855740301,0.1039433121864689,1.0345525030909177,0.00690438300339778
211,JT-10,LIBS_XRF,4.5,0.156,51444.807340821324,67311.18175461615,0.07834356012818366,1.0169527283518607,0.0033234749439824372
212,JT-10,LIBS_XRF,4.5,0.156,49399.08125233391,68500.52987862939,0.16107285033555724,0.9858447605348115,0.01651543147663682
213,JT-10,LIBS_XRF,4.5,0.156,54499.9978549428,63221.81655610068,0.10873605781336636,1.0397850701862246,0.01394952224245434
214,JT-10,LIBS_XRF,4.5,0.156,57888.686290822465,64565.55657458294,0.13719216470261528,1.0985132209287176,0.002380224189957104
215,JT-10,LIBS_XRF,4.5,0.156,48941.16954170213,71471.05795548705,0.14738870876397867,1.0375445401798156,0.0017751087461882033
216,JT-10,LIBS_XRF,4.5,0.156,32051.318773059105,62744.77425996038,0.14099467147281106,1.065106216397778,0.0037804052822260565
217,JT-10,LIBS_XRF,4.5,0.156,48626.187608413056,74572.99293028122,0.10126636840044917,1.0273635297071662,0.008936620653057725
218,JT-10,LIBS_XRF,4.5,0.156,40620.59112000151,67860.27215745948,0.07823209273801554,1.0226117660770437,0.002824089443753164
219,JT-10,LIBS_XRF,4.5,0.156,50157.36106880214,67429.01423629576,0.12916586132633104,1.0069481463811067,0.004357633931873198
220,JT-10,LIBS_XRF,4.5,0.156,44751.60947703588,68058.57480661865,0.10546973886399556,1.020162883495901,0.00440652203234238
221,JT-10,LIBS_XRF,4.5,0.156,49927.00767641537,68158.60007872566,0.17712047576767295,1.0316120890187905,0.006451264711863595
222,JT-10,LIBS_XRF,4.5,0.156,52609.35756169373,70974.1719452887,0.16094244792141363,0.9957152410194096,0.004755105473596024
223,JT-10,LIBS_XRF,4.5,0.156,47939.346545637396,67552.04002948367,0.12542349941702335,1.066607745309375,0.008557780584930478
224,JT-10,LIBS_XRF,4.5,0.156,46812.02603590775,59294.97718455315,0.1317363594350603,1.0308090187819487,0.004703530098895696
225,JT-10,LIBS_XRF,4.5,0.156,39498.36332218067,71131.07745556632,0.13287633362276272,1.0045313449984998,0.005027104750718098
226,JT-10,LIBS_XRF,4.5,0.156,40698.71894792133,67003.69305597007,0.16130016904844435,1.0072138971681626,0.0021500838051017263
227,JT-10,LIBS_XRF,4.5,0.156,47156.37489984366,71574.54096023111,0.12674786931301732,1.0310494999078856,0.0033066530356865094
228,JT-10,LIBS_XRF,4.5,0.156,43651.26345765936,74015.38407169745,0.12503914902472874,1.0259069428759724,0.006057651673803807
229,JT-10,LIBS_XRF,4.5,0.156,41834.45504895236,78530.73562606057,0.09316949943071304,1.047923759992765,0.0012526896346858646
230,JT-10,LIBS_XRF,4.5,0.156,53636.0061966072,66985.06020477734,0.1630801158799973,1.013520106788358,9.408370066245736e-4
231,JT-10,LIBS_XRF,4.5,0.156,59584.73633280059,70353.61055123099,0.09628233046076962,1.0501126241458363,0.0037885273002188505
232,JT-10,LIBS_XRF,4.5,0.156,51633.84195747065,70187.11011762905,0.13232392169177945,1.0434148556258045,0.0010578073760779431
233,JT-10,LIBS_XRF,4.5,0.156,40917.90065642405,71000.5614848769,0.13976577526001174,1.0342627710595333,0.006574755673864659
234,JT-10,LIBS_XRF,4.5,0.156,44079.008386893845,63382.28974399892,0.0941597987718955,0.9905746186350741,0.019432695787375505
235,JT-10,LIBS_XRF,4.5,0.156,44439.41588978933,65898.83920121756,0.1261288226750904,1.0057946855201392,0.004369408927594664
236,JT-10,LIBS_XRF,4.5,0.156,49462.9225146182,64250.2868110344,0.13534964517244924,1.0155561318755353,0.008196812892343256
237,JT-10,LIBS_XRF,4.5,0.156,54273.98405735016,68258.15749558741,0.10060976768280605,1.0373404763943295,0.014508197525844908
238,JT-10,LIBS_XRF,4.5,0.156,47456.68643178243,66837.13541773116,0.1472956051906213,1.0421638888369196,0.016082827494922215
239,JT-10,LIBS_XRF,4.5,0.156,53238.99896087906,73036.9378680135,0.13749163506270295,1.0278695572060363,2.511741236910544e-4
240,JT-10,LIBS_XRF,4.5,0.156,56924.515120180324,71834.82861273194,0.1967034324481546,1.0469497400427932,3.662626667045737e-4
241,JT-10,LIBS_XRF,4.5,0.156,45776.93785345301,69056.22688668688,0.10256493298133144,1.0369561830583813,0.006528298760447682
242,JT-10,LIBS_XRF,4.5,0.156,49523.52047311941,71304.18187075383,0.12101560170223347,1.0318334732670922,0.008910765509942041
243,JT-10,LIBS_XRF,4.5,0.156,45604.63013346085,66590.56394908302,0.10907884684081295,1.0278613243633794,0.007732018281190255
244,JT-10,LIBS_XRF,4.5,0.156,37893.02145366101,61402.370446868634,0.11582123397272207,1.0565520364523133,0.0022282278506038228
245,JT-10,LIBS_XRF,4.5,0.156,42708.827316238436,69128.65254827862,0.09827262957654857,0.9895606416382636,0.002689289990400529
246,JT-10,LIBS_XRF,4.5,0.156,39209.56869557355,64129.048187426764,0.09366060044639517,1.0078358755487524,0.007491211102261197
247,JT-10,LIBS_XRF,4.5,0.156,44415.07191291163,63493.940312367886,0.08769333724554584,1.0060405366961431,0.011674993689714069
248,JT-10,LIBS_XRF,4.5,0.156,39643.56489078474,62727.01018311421,0.1265408823303063,1.0251676699894852,0.0050584343236893346
249,JT-10,LIBS_XRF,4.5,0.156,44266.79258160233,66474.62766660428,0.1366138163164287,1.0446115165018302,0.00982477077880768
250,JT-10,LIBS_XRF,4.5,0.156,44815.772430104305,76491.3862655367,0.11493623127901312,0.9999423827691211,0.001356818174175729
251,JT-10,LIBS_XRF,4.5,0.156,43221.9710899135,67311.07779676226,0.09097243317293893,1.029964267214329,0.006641520924326759
252,JT-10,LIBS_XRF,4.5,0.156,44132.14371091626,63044.649446827236,0.11316867261864462,1.0255878861236314,0.001538561030995094
253,JT-10,LIBS_XRF,4.5,0.156,41482.440230981076,65194.45183550767,0.10751348455628311,1.0432596480776364,0.012926629096018624
254,JT-10,LIBS_XRF,4.5,0.156,56696.16130975006,61660.890723388744,0.12484146351023113,1.0276098356781909,0.0027851797338246036
255,JT-10,LIBS_XRF,4.5,0.156,54951.98358851264,70108.41623740447,0.08862373235181542,1.0197021952655219,0.008575612075198434
256,JT-10,LIBS_XRF,4.5,0.156,50729.95329207306,70891.29031946143,0.1542623399023617,1.034675781689119,0.009901452464032939
257,JT-10,LIBS_XRF,4.5,0.156,46473.24305707135,66174.70344921602,0.139701639659905,0.9923683888601276,0.005911258016317658
258,JT-10,LIBS_XRF,4.5,0.156,49789.28791081389,64125.08713030885,0.16643797733497434,1.005555852379245,0.0039680823747212605
259,JT-10,LIBS_XRF,4.5,0.156,48852.91186109098,68881.02469051548,0.13778116368342222,1.006126700414191,0.005736029939405796
260,JT-10,LIBS_XRF,4.5,0.156,56736.5564225982,69586.73704558368,0.13346888285310846,1.0180323344635946,0.009234221438414581
261,JT-10,LIBS_XRF,4.5,0.156,49364.655240047454,70698.89915249802,0.12409175097732959,1.0357703929537645,0.01817455079919396
262,JT-10,LIBS_XRF,4.5,0.156,37409.32141298351,71791.70193943921,0.1129694697184714,1.0096540292953635,0.002328609503180992
263,JT-10,LIBS_XRF,4.5,0.156,45869.94848501995,55568.23250885549,0.12882361310820795,1.0273185925561716,0.0030041078303894323
264,JT-10,LIBS_XRF,4.5,0.156,49462.449423439844,64739.685681646224,0.05996785365011981,1.0143540521734626,0.007474735312686098
265,JT-10,LIBS_XRF,4.5,0.156,45838.37250990194,65413.29407485426,0.09867381210432571,1.0240503787758515,0.002466010177518455
266,JT-10,LIBS_XRF,4.5,0.156,37766.38387689745,63335.9974586287,0.1542940733630858,1.032249737146395,0.0056467208049860735
267,JT-10,LIBS_XRF,4.5,0.156,54152.594630392414,62301.498355743446,0.11445242406340986,0.9997590125988194,0.021261748274532213
268,JT-10,LIBS_XRF,4.5,0.156,49045.5434012247,68918.00184115623,0.10916938012682045,0.9628049803597915,0.008609858651343838
269,JT-10,LIBS_XRF,4.5,0.156,41171.38227718592,69227.86068728092,0.11951786306934038,1.028539462653477,0.0015147069779064344
270,JT-10,LIBS_XRF,4.5,0.156,51406.77711969921,59936.87358112974,0.12077515385624957,1.0181911707437865,0.0035025891544802727
271,JT-10,LIBS_XRF,4.5,0.156,47228.45081661859,64952.46879525851,0.08742099543432946,1.0285441584407415,0.0030884095488104123
272,JT-10,LIBS_XRF,4.5,0.156,56404.68190414147,70276.47473694842,0.17535534375406703,1.0470614340762427,0.003246758677356133
273,JT-10,LIBS_XRF,4.5,0.156,37909.33528976854,67936.03391658103,0.07856758787976023,0.9746405043894794,0.00984598977124533
274,JT-10,LIBS_XRF,4.5,0.156,53346.3576793647,72702.5119857243,0.10979971193856786,1.03611402042276,0.007681944472457517
275,JT-10,LIBS_XRF,4.5,0.156,44372.91322173498,66779.15961992422,0.13039358509075016,0.9972449056634999,0.001841484298878229
276,JT-10,LIBS_XRF,4.5,0.156,45377.18587800641,65285.58912418008,0.15376105001910773,1.0288159707972568,0.009312493179421646
277,JT-10,LIBS_XRF,4.5,0.156,42962.05366227799,65596.2299512385,0.09976463668645555,1.0292613529383483,0.0073173345813348206
278,JT-10,LIBS_XRF,4.5,0.156,41312.540189371844,65810.44547062994,0.11519909269017149,1.0146823454813796,0.0067276024366722115
279,JT-10,LIBS_XRF,4.5,0.156,50169.3236547855,64409.07106417199,0.06125285075767746,1.0134735091352371,0.009531655572638457
280,JT-10,LIBS_XRF,4.5,0.156,46102.23473288774,65494.47417407771,0.10827615323124476,1.0331331315123917,0.003978102577742481
281,JT-10,LIBS_XRF,4.5,0.156,43352.34617529757,66015.87053535097,0.09799064480839045,1.0240028940752954,0.006631619055062781
282,JT-10,LIBS_XRF,4.5,0.156,39499.85431279603,67560.28408280929,0.12810983512227198,1.020132926320206,0.007986723048667065
283,JT-10,LIBS_XRF,4.5,0.156,48327.5837618988,64871.63249868223,0.14135918024718203,1.0416440301732977,0.006321153659233447
284,JT-10,LIBS_XRF,4.5,0.156,43302.490277001976,66430.9565106777,0.13268708876930674,1.0519587753395494,0.0011747969858648768
285,JT-10,LIBS_XRF,4.5,0.156,42842.23491051359,63035.30038492117,0.10366151830708503,1.0376101829284872,0.00383789756049005
286,JT-10,LIBS_XRF,4.5,0.156,50429.220232521424,66788.41205386125,0.09092989998474002,1.011716018222092,0.003940515452932448
287,JT-10,LIBS_XRF,4.5,0.156,45031.27419411781,63682.36270488034,0.1475472597524569,1.0264098106533819,0.008561523259274447
288,JT-10,LIBS_XRF,4.5,0.156,51637.25330230675,68451.8738626321,0.1319370595197622,1.0336629505231218,0.002690160956078968
289,JT-10,LIBS_XRF,4.5,0.156,54494.587694947215,75080.79074569215,0.12841974118403998,1.0343549179679004,6.09847562946684e-4
290,JT-10,LIBS_XRF,4.5,0.156,47648.874104590475,66400.0806013102,0.17795120104527817,1.0152877168795433,0.0021726142389405277
291,JT-10,LIBS_XRF,4.5,0.156,47555.067383422684,73224.0717210219,0.10831088276695688,1.0074298926449732,0.009603248631941595
292,JT-10,LIBS_XRF,4.5,0.156,40365.32599660726,73252.07281307127,0.12197164581590718,1.0322716660471558,0.0045400875707678045
293,JT-10,LIBS_XRF,4.5,0.156,52881.950923484605,64671.717103997384,0.1268956819480556,1.0254958628087305,0.003623532770724253
294,JT-10,LIBS_XRF,4.5,0.156,38635.54196222489,66897.13938374892,0.06581721099328246,1.0471668156280547,8.338006216533408e-4
295,JT-10,LIBS_XRF,4.5,0.156,47355.39393553453,68571.50323924661,0.17286787582547583,1.0320668561032322,0.014355508864213138
296,JT-10,LIBS_XRF,4.5,0.156,49937.246223749215,65831.89515863812,0.09653894926924404,1.016340034436547,0.0013917788360135327
297,JT-10,LIBS_XRF,4.5,0.156,43635.18180269783,62526.008160665115,0.10666211889095498,1.036850980869981,0.015316763549225544
298,JT-10,LIBS_XRF,4.5,0.156,55663.53473300426,74598.14050420366,0.14370465454676926,1.009939608985005,0.003832349252898967
299,JT-10,LIBS_XRF,4.5,0.156,50169.58522890122,77409.85000392006,0.12966692953942832,1.030829137310952,0.01194269464668816
300,JT-10,LIBS_XRF,4.5,0.156,46027.49724383703,72559.83804876266,0.11728252700785728,1.0534558058264785,5.855044508858718e-4
301,JT-10,LIBS_XRF,4.5,0.156,43945.50587190759,67690.2189872117,0.11725457485940718,0.9768582979019291,7.077470500217067e-4
302,JT-10,LIBS_XRF,4.5,0.156,48862.215236494274,65256.852212435726,0.10155066453947471,1.025255835620524,0.006940630761588525
303,JT-10,LIBS_XRF,4.5,0.156,39158.586081850306,74963.90762858398,0.1304909478745532,1.0174255073150968,0.0072144269558239915
304,JT-10,LIBS_XRF,4.5,0.156,46625.56727844161,66271.64748781791,0.14103303524292982,1.0344599865487243,0.007888126521799915
305,JT-10,LIBS_XRF,4.5,0.156,45111.65072377259,74016.42876340756,0.13983524628408361,0.986460796228697,0.007313574101850761
306,JT-10,LIBS_XRF,4.5,0.156,50018.014633679646,67625.34703439393,0.16356648747346436,1.0498037550530401,0.009477296028233474
307,JT-10,LIBS_XRF,4.5,0.156,39633.98231288336,69364.94297685026,0.15023048271112643,1.0531835258837876,0.010834141493934326
308,JT-10,LIBS_XRF,4.5,0.156,55845.95099921059,72439.28600825646,0.12580766472264193,1.0655000846767697,0.010829194180591873
309,JT-10,LIBS_XRF,4.5,0.156,51173.31785787856,68765.30281438165,0.10956349925075759,1.02770270541679,0.006058159935938121
310,JT-10,LIBS_XRF,4.5,0.156,54222.78210145995,67287.13537056484,0.12283955320753329,1.0442351657370723,0.004776838646503457
311,JT-10,LIBS_XRF,4.5,0.156,53729.93203907802,63141.27748120379,0.1084702151318472,1.0691258741379959,0.0062491389110243024
312,JT-10,LIBS_XRF,4.5,0.156,42149.80444032956,71441.47444669981,0.12558883445503333,1.0498320586003862,0.0013141605774976504
313,JT-10,LIBS_XRF,4.5,0.156,51530.44405373134,69973.15735618379,0.11523096747962502,1.0157325299849371,0.0077666614536431
314,JT-10,LIBS_XRF,4.5,0.156,46752.69463630093,68630.29721795121,0.14953189069019054,1.0492862214334957,0.012107615722381813
315,JT-10,LIBS_XRF,4.5,0.156,49265.33409496168,68641.60897243314,0.1446937839313402,1.0206759457850383,0.0027660027300476617
316,JT-10,LIBS_XRF,4.5,0.156,49729.253931331965,58432.28122907054,0.09415579730627065,1.003202820956987,0.009024289945540644
317,JT-10,LIBS_XRF,4.5,0.156,50962.868515544236,61266.47874764359,0.0402108912695784,1.0032661972051762,0.015855047226849633
318,JT-10,LIBS_XRF,4.5,0.156,44201.42457399086,70474.65827238571,0.10660075265359403,1.0194021892758454,0.00522301705446121
319,JT-10,LIBS_XRF,4.5,0.156,52828.69538030939,59428.427962517104,0.1540224691114985,1.0066179286596337,0.012341959803724893
320,JT-10,LIBS_XRF,4.5,0.156,42767.25975445642,69310.66252422157,0.08725872587562847,0.9980979352861032,0.004416312147483857
321,JT-10,LIBS_XRF,4.5,0.156,50320.05607465416,58102.02745395547,0.16902682475283715,1.0522353637091089,0.010008402137699369
322,JT-10,LIBS_XRF,4.5,0.156,45155.47259245968,66488.73058164117,0.09767356741526292,0.9941936378995854,0.0032846593800397897
323,JT-10,LIBS_XRF,4.5,0.156,54802.313525726175,70334.67590724227,0.11928703016533532,1.032721870244352,0.010796951266583858
324,JT-10,LIBS_XRF,4.5,0.156,48099.87119928359,66406.10124698038,0.14947050124870484,1.0503927088116185,0.005598019653920031
325,JT-10,LIBS_XRF,4.5,0.156,45008.48881674376,66599.9713388656,0.13140625811988796,1.040610694300109,4.7059596570865744e-5
326,JT-10,LIBS_XRF,4.5,0.156,49036.151633956644,57485.810413328094,0.11545058426856011,1.0575807560065493,0.005663362987216491
327,JT-10,LIBS_XRF,4.5,0.156,35500.044982017906,66055.11660750813,0.12623948101824292,1.015202974154748,7.316277336332118e-6
328,JT-10,LIBS_XRF,4.5,0.156,50678.38998101389,69545.93507126793,0.1611818667090743,1.0046890335898029,0.004300736854958012
329,JT-10,LIBS_XRF,4.5,0.156,53657.501611157204,69470.76992305019,0.15354376101650202,1.0079668761492604,3.546759951071148e-4
330,JT-10,LIBS_XRF,4.5,0.156,49625.423254676985,62949.17261496057,0.15485331746839326,1.0089226513102076,0.009637295625053601
331,JT-10,LIBS_XRF,4.5,0.156,54381.68642540804,69284.67421282714,0.12595981041822718,1.047300713557446,0.008206813820254956
332,JT-10,LIBS_XRF,4.5,0.156,41150.47507350969,69380.76760005283,0.1560139671733055,1.0503620585313465,0.0038496282393610175
333,JT-10,LIBS_XRF,4.5,0.156,49580.97681455247,68074.52494420687,0.13179953334909955,1.0232542640700781,0.0069982603955392984
334,JT-10,LIBS_XRF,4.5,0.156,50057.62457426032,69543.44526562138,0.11287440660963795,1.0284437809926528,0.009998252849106699
335,JT-10,LIBS_XRF,4.5,0.156,45207.33810990371,75501.54443834111,0.10658555021690101,1.0194462748927982,0.00897772382011372
336,JT-10,LIBS_XRF,4.5,0.156,46307.049338512246,64300.693925856125,0.13477507950289316,1.0192057240112853,0.01413501057274233
337,JT-10,LIBS_XRF,4.5,0.156,45154.48670464824,66426.77098416691,0.094489082293864185,1.002739569115872,0.0027933924365872885
338,JT-10,LIBS_XRF,4.5,0.156,39084.753826422384,66045.83103809992,0.13322676331820266,1.0198475714885833,0.001972245783464834
339,JT-10,LIBS_XRF,4.5,0.156,47132.75962818575,69617.70216495555,0.07124027695792065,1.03397349413174,0.01231106747049684
340,JT-10,LIBS_XRF,4.5,0.156,35916.61811924391,69375.02412979078,0.11600843570354431,0.9872489260110286,0.00685568273613387
341,JT-10,LIBS_XRF,4.5,0.156,48348.96721369696,62680.352247974566,0.1283726228920215,1.039444834548097,9.050345512492625e-4
342,JT-10,LIBS_XRF,4.5,0.156,48344.804244295636,69258.27116238998,0.07962673920147709,1.0034345803613092,0.007046973438981062
343,JT-10,LIBS_XRF,4.5,0.156,51239.10988614552,64236.77116168546,0.14018041704181464,1.0453573610485054,0.00263184884213796
344,JT-10,LIBS_XRF,4.5,0.156,51334.405813486315,68165.17788261075,0.14718524228759888,1.0155441131740193,0.0052676293045664895
345,JT-10,LIBS_XRF,4.5,0.156,36880.00255476771,67979.9243827034,0.13235246799255984,1.0275034340932119,0.009623047024381829
346,JT-10,LIBS_XRF,4.5,0.156,53496.4182769168,62567.126402988935,0.16444526610909216,0.9888203314889992,0.011069153619422362
347,JT-10,LIBS_XRF,4.5,0.156,41063.056939037626,66648.63665755632,0.15154834246209908,1.0273489186887435,5.536330605422134e-4
348,JT-10,LIBS_XRF,4.5,0.156,52672.77149047721,66257.28807451298,0.15170445663695906,1.0011499526916887,0.0022326944924869136
349,JT-10,LIBS_XRF,4.5,0.156,46559.15691512751,70067.45052302824,0.16599633401008096,1.0237696610260203,0.010842071898113495
350,JT-10,LIBS_XRF,4.5,0.156,40936.93093684554,69121.06819694389,0.0843628356153438,1.0005955465731335,0.011106750710713303
351,JT-10,LIBS_XRF,4.5,0.156,46792.13294609573,71977.16578528087,0.14289384791274704,1.0226861627799078,0.006290359251016462
352,JT-10,LIBS_XRF,4.5,0.156,40481.78747936696,63590.1688966164,0.11375318747828757,0.9730983561204939,7.859700329650343e-4
353,JT-10,LIBS_XRF,4.5,0.156,54016.53843918299,69122.66649684185,0.10864903121208905,1.0310092778774653,0.007028334223277517
354,JT-10,LIBS_XRF,4.5,0.156,49295.575227695605,65792.89798031308,0.13508706422351502,0.9824551148836503,0.00940743241442226
355,JT-10,LIBS_XRF,4.5,0.156,45840.15257945235,66239.588996341,0.12396525452402359,1.0455562079758944,0.017836236299674853
356,JT-10,LIBS_XRF,4.5,0.156,46355.17619151782,74720.33822064749,0.13028534236536493,1.041417742093615,0.005643843983326552
357,JT-10,LIBS_XRF,4.5,0.156,52189.25943145301,63888.08615931648,0.12622121976694914,1.027645928589371,8.700109697205236e-4
358,JT-10,LIBS_XRF,4.5,0.156,44110.555853997714,65566.33542026678,0.15484955236980547,1.0284392003200247,0.004273146513308729
359,JT-10,LIBS_XRF,4.5,0.156,42438.55873893544,70703.1944380948,0.1301220004213712,1.0334003095512316,0.018401845235345347
360,JT-10,LIBS_XRF,4.5,0.156,44096.02515759266,66369.72569734836,0.10610288602334064,1.0829309220322332,0.0103154639469305
361,JT-10,LIBS_XRF,4.5,0.156,35640.71864442363,66064.62879428518,0.11177483632895303,1.0315588990959668,0.005426209562404128
